id	minimum_pValue	call
ENSG00000160345	0.000157650711253781	present
ENSG00000160349	0.470479423450226	absent
ENSG00000160352	0.00472425549238762	present
ENSG00000160360	1.62861994576653e-06	present
ENSG00000160392	0.000616981421641762	present
ENSG00000160396	1	absent
ENSG00000160401	1.04798381027951e-05	present
ENSG00000160404	0.000641848838217211	present
ENSG00000160408	9.72858905617176e-11	present
ENSG00000160410	4.82825953991615e-09	present
ENSG00000160439	0.000243512060363998	present
ENSG00000160445	2.729986489311e-06	present
ENSG00000160446	0.000121398820589183	present
ENSG00000160447	2.25933408938161e-05	present
ENSG00000160460	0.0394974008049491	present
ENSG00000160469	0.0535333996083347	absent
ENSG00000160471	0.0815667586821084	absent
ENSG00000160472	0.0119863024529019	present
ENSG00000160505	1	absent
ENSG00000160539	0.0144153172682602	present
ENSG00000160551	4.52136302555497e-06	present
ENSG00000160563	4.3293917901404e-06	present
ENSG00000160570	4.60335643728177e-08	present
ENSG00000160584	1.07774942500568e-06	present
ENSG00000160588	0.000317812423106568	present
ENSG00000160593	1.04374696016575e-07	present
ENSG00000160602	0.0260484119278331	present
ENSG00000160606	0.000746742099076954	present
ENSG00000160613	1.89630478424634e-07	present
ENSG00000160633	2.09205229226751e-09	present
ENSG00000160654	0.000812042520653378	present
ENSG00000160678	0.000137010333647631	present
ENSG00000160679	1.68852459971602e-09	present
ENSG00000160683	0.864335501825456	absent
ENSG00000160685	3.44180334720239e-07	present
ENSG00000160688	2.49854428311873e-06	present
ENSG00000160691	2.11052307344146e-11	present
ENSG00000160695	5.13226421746135e-07	present
ENSG00000160703	0.00218391775010547	present
ENSG00000160710	9.67464459023191e-10	present
ENSG00000160712	1.17083342067233e-06	present
ENSG00000160714	2.4223423079275e-09	present
ENSG00000160716	0.614877931366146	absent
ENSG00000160741	1.25683901433641e-09	present
ENSG00000160746	2.01395274484506e-07	present
ENSG00000160752	5.15970610359072e-12	present
ENSG00000160753	1.54698561974453e-06	present
ENSG00000160766	1	absent
ENSG00000160767	6.40316402507454e-06	present
ENSG00000160781	0.00631490401095437	present
ENSG00000160783	2.52087086432492e-08	present
ENSG00000160785	1.60629513293295e-05	present
ENSG00000160789	6.4275321360716e-13	present
ENSG00000160791	0.00455866252883734	present
ENSG00000160796	1.70695644223219e-10	present
ENSG00000160799	9.14722501194439e-09	present
ENSG00000160801	5.7427050021732e-06	present
ENSG00000160803	4.10960652807319e-07	present
ENSG00000160808	0.000247318464916502	present
ENSG00000160813	3.25763798306363e-07	present
ENSG00000160818	5.3442111108154e-05	present
ENSG00000160838	0.000437077553919959	present
ENSG00000160856	0.00864176866653953	present
ENSG00000160862	4.02660404463984e-05	present
ENSG00000160867	1.08133144547212e-08	present
ENSG00000160868	0.481026750721316	absent
ENSG00000160870	0.00652118004630583	present
ENSG00000160877	0.000105081212869706	present
ENSG00000160882	1	absent
ENSG00000160883	1.08482393150245e-06	present
ENSG00000160886	0.170105939230363	absent
ENSG00000160888	1.25238866288576e-10	present
ENSG00000160908	3.0818783108703e-07	present
ENSG00000160917	6.16341813316881e-07	present
ENSG00000160932	6.26704438634265e-14	present
ENSG00000160948	2.25869395490533e-11	present
ENSG00000160949	0.0786131721656782	absent
ENSG00000160951	0.0304214065400135	present
ENSG00000160953	1.50840737571838e-06	present
ENSG00000160957	0.00379830081431923	present
ENSG00000160959	0.000181335757485073	present
ENSG00000160961	6.61869405464403e-05	present
ENSG00000160963	0.363834605934176	absent
ENSG00000160972	9.54222844635839e-06	present
ENSG00000160973	1	absent
ENSG00000160991	0.000147135670488822	present
ENSG00000160993	0.0027053138453178	present
ENSG00000160994	1	absent
ENSG00000160999	0.00027209438617998	present
ENSG00000161010	3.67567379575143e-07	present
ENSG00000161011	1.48326100072745e-13	present
ENSG00000161013	7.79861948552793e-10	present
ENSG00000161016	2.40566435944821e-22	present
ENSG00000161021	5.13516887661758e-06	present
ENSG00000161031	0.722413839935828	absent
ENSG00000161036	3.27316341942209e-05	present
ENSG00000161040	0.0141787334526453	present
ENSG00000161048	8.72689464481521e-05	present
ENSG00000161055	2.33329565122614e-10	present
ENSG00000161057	5.98009698744494e-08	present
ENSG00000161082	0.468628742460617	absent
ENSG00000161091	3.07975449151879e-07	present
ENSG00000161103	1	absent
ENSG00000161132	0.304944273897997	absent
ENSG00000161133	1	absent
ENSG00000161179	5.29253436687717e-05	present
ENSG00000161180	1	absent
ENSG00000161202	1.1243719140794e-07	present
ENSG00000161203	6.35912121812631e-13	present
ENSG00000161204	4.57541310551363e-07	present
ENSG00000161217	1.72994598209945e-06	present
ENSG00000161243	0.000793532781406097	present
ENSG00000161249	8.72369392163318e-10	present
ENSG00000161265	4.78372600313322e-07	present
ENSG00000161267	0.000203747915426026	present
ENSG00000161270	0.752539097768229	absent
ENSG00000161277	0.0299212746537879	present
ENSG00000161281	3.72388154464766e-12	present
ENSG00000161298	0.055542287808535	absent
ENSG00000161328	0.00905789755362793	present
ENSG00000161381	3.71806651851672e-05	present
ENSG00000161395	1.78868161272204e-05	present
ENSG00000161405	0.000600602381094168	present
ENSG00000161509	0.232501258620739	absent
ENSG00000161513	8.81828016736316e-05	present
ENSG00000161526	1.38344573160459e-09	present
ENSG00000161533	4.50446621984785e-07	present
ENSG00000161542	1.43990365308182e-09	present
ENSG00000161544	4.67909766170912e-08	present
ENSG00000161547	2.29416116108915e-12	present
ENSG00000161551	0.000545540940381033	present
ENSG00000161558	0.00450182078423048	present
ENSG00000161594	1	absent
ENSG00000161609	1	absent
ENSG00000161610	0.719262660827243	absent
ENSG00000161618	9.30387374999473e-05	present
ENSG00000161634	1	absent
ENSG00000161638	1.88278057030113e-13	present
ENSG00000161640	0.0746695988551078	absent
ENSG00000161642	2.49678350737544e-06	present
ENSG00000161643	0.0353867338453952	present
ENSG00000161647	4.63285593178086e-06	present
ENSG00000161649	0.000100291826800588	present
ENSG00000161652	0.541181349462838	absent
ENSG00000161653	0.00405274783793437	present
ENSG00000161654	1.95879368736294e-06	present
ENSG00000161664	0.107129061993657	absent
ENSG00000161671	1.83671947439027e-08	present
ENSG00000161677	1.09480629900143e-06	present
ENSG00000161681	0.333693819796179	absent
ENSG00000161682	0.0199962661746821	present
ENSG00000161692	0.00425115900822283	present
ENSG00000161714	3.61092283159635e-05	present
ENSG00000161791	1.25077999833302e-07	present
ENSG00000161798	0.00310491125591007	present
ENSG00000161800	9.20439385841131e-05	present
ENSG00000161807	1	absent
ENSG00000161813	4.24076821899215e-06	present
ENSG00000161835	1.63114100431539e-10	present
ENSG00000161847	1.53133777568594e-05	present
ENSG00000161849	1	absent
ENSG00000161850	1	absent
ENSG00000161860	0.00871806250432815	present
ENSG00000161888	0.00859821077526919	present
ENSG00000161896	0.0767423122476096	absent
ENSG00000161904	1.73582469186378e-08	present
ENSG00000161905	0.00934547090227031	present
ENSG00000161911	0.00411412841077782	present
ENSG00000161912	0.107954898068183	absent
ENSG00000161914	0.000405633424363989	present
ENSG00000161920	7.6777050969025e-07	present
ENSG00000161921	8.41340501487811e-10	present
ENSG00000161929	0.00208659494837209	present
ENSG00000161939	0.00103922199790007	present
ENSG00000161940	2.49501817236605e-09	present
ENSG00000161944	0.014848814825264	present
ENSG00000161955	3.17109863752448e-08	present
ENSG00000161956	1.70990833214897e-08	present
ENSG00000161958	0.0134612044834697	present
ENSG00000161960	4.58695250116623e-17	present
ENSG00000161970	1.82444008416658e-23	present
ENSG00000161973	0.519872661892105	absent
ENSG00000161980	0.000417222446031677	present
ENSG00000161981	6.45565527361003e-06	present
ENSG00000161992	1	absent
ENSG00000161996	2.27957765436844e-06	present
ENSG00000161999	2.19197287271144e-08	present
ENSG00000162004	1.63080697514283e-05	present
ENSG00000162006	0.115909609488967	absent
ENSG00000162009	1	absent
ENSG00000162032	7.55092227374651e-07	present
ENSG00000162039	1	absent
ENSG00000162040	0.457479062506095	absent
ENSG00000162062	0.2206233730344	absent
ENSG00000162063	0.0210070113502382	present
ENSG00000162065	2.00352199347553e-05	present
ENSG00000162066	0.00107084949740701	present
ENSG00000162068	1	absent
ENSG00000162069	0.000647575341286775	present
ENSG00000162073	0.00140691444094064	present
ENSG00000162076	6.14149232127279e-07	present
ENSG00000162078	0.0176369384954932	present
ENSG00000162086	0.000121693429541713	present
ENSG00000162104	2.75788065012311e-06	present
ENSG00000162105	0.000556498058308061	present
ENSG00000162129	7.27211533286141e-05	present
ENSG00000162139	0.001004098884618	present
ENSG00000162144	2.01348176235368e-07	present
ENSG00000162148	7.5884786565308e-07	present
ENSG00000162174	5.08373763004398e-08	present
ENSG00000162188	1	absent
ENSG00000162191	8.33091615422689e-11	present
ENSG00000162194	0.00166406279466983	present
ENSG00000162222	3.06692076237658e-07	present
ENSG00000162227	0.000530463743996791	present
ENSG00000162231	1.49376789800452e-09	present
ENSG00000162236	8.06919674346348e-09	present
ENSG00000162241	0.00114607121569179	present
ENSG00000162244	1.74854205635878e-20	present
ENSG00000162267	0.000319514942527698	present
ENSG00000162298	8.39256167817942e-08	present
ENSG00000162300	1.64575667016825e-06	present
ENSG00000162302	3.66520868081416e-05	present
ENSG00000162337	3.67258117856392e-06	present
ENSG00000162341	0.0015216241547565	present
ENSG00000162344	1	absent
ENSG00000162365	1	absent
ENSG00000162366	6.95651099860215e-06	present
ENSG00000162367	7.4136127242773e-06	present
ENSG00000162368	5.70735178188524e-11	present
ENSG00000162373	6.46707378632309e-05	present
ENSG00000162374	1	absent
ENSG00000162377	0.000347370131830926	present
ENSG00000162378	3.14486789478228e-05	present
ENSG00000162383	0.00679469943057848	present
ENSG00000162384	1.81638512323148e-08	present
ENSG00000162385	2.95311424604274e-09	present
ENSG00000162390	0.0416213674987597	present
ENSG00000162391	0.506166078413258	absent
ENSG00000162396	0.0597736694007732	absent
ENSG00000162398	0.580570159294185	absent
ENSG00000162399	0.774212986307736	absent
ENSG00000162402	2.53545953920851e-05	present
ENSG00000162407	1.80521624801784e-11	present
ENSG00000162408	0.000319089524723299	present
ENSG00000162409	0.00858757192167773	present
ENSG00000162413	2.41706886672332e-06	present
ENSG00000162415	0.0341900507294284	present
ENSG00000162419	0.000248285173517431	present
ENSG00000162426	0.0275540489965139	present
ENSG00000162430	1.71557706942568e-08	present
ENSG00000162433	0.000540679518530576	present
ENSG00000162434	2.95932792659781e-12	present
ENSG00000162437	8.25709270072619e-06	present
ENSG00000162438	0.250485123147937	absent
ENSG00000162441	5.53448993293337e-06	present
ENSG00000162444	9.89221580836342e-07	present
ENSG00000162456	1	absent
ENSG00000162458	2.43142939570167e-09	present
ENSG00000162460	1	absent
ENSG00000162461	0.109462669533538	absent
ENSG00000162482	0.140470547172739	absent
ENSG00000162490	0.52616838990456	absent
ENSG00000162493	5.20088618204137e-08	present
ENSG00000162494	0.704037698712518	absent
ENSG00000162496	4.98941656073375e-11	present
ENSG00000162510	0.204122394034253	absent
ENSG00000162511	8.77730845709794e-14	present
ENSG00000162512	2.32482434521102e-07	present
ENSG00000162517	2.2589512765001e-10	present
ENSG00000162520	1.92812846804693e-05	present
ENSG00000162521	3.72526639484539e-10	present
ENSG00000162522	2.24709334993481e-06	present
ENSG00000162526	0.00226173665561452	present
ENSG00000162542	0.000106125991269067	present
ENSG00000162543	0.0121615016593078	present
ENSG00000162545	7.27721968689957e-11	present
ENSG00000162551	9.39841273505706e-08	present
ENSG00000162552	0.210783020322191	absent
ENSG00000162571	0.00146257179647135	present
ENSG00000162572	0.0297039646478712	present
ENSG00000162576	1.80524154227815e-09	present
ENSG00000162585	1.18747360874676e-07	present
ENSG00000162591	2.96201129777474e-05	present
ENSG00000162592	0.69580830579491	absent
ENSG00000162594	0.666530150843305	absent
ENSG00000162595	0.000299484541399164	present
ENSG00000162598	0.0248573716108407	present
ENSG00000162599	4.06877459791173e-06	present
ENSG00000162600	2.69946875069603e-06	present
ENSG00000162601	2.43076032347993e-05	present
ENSG00000162604	5.12156160859599e-09	present
ENSG00000162607	2.18512190749012e-06	present
ENSG00000162613	1.98248091201336e-11	present
ENSG00000162614	4.00208857901251e-06	present
ENSG00000162616	1.22508302763999e-08	present
ENSG00000162618	2.42798671092791e-09	present
ENSG00000162620	0.306517477156308	absent
ENSG00000162621	1	absent
ENSG00000162623	7.58793228229852e-06	present
ENSG00000162624	1	absent
ENSG00000162627	2.73313265731452e-06	present
ENSG00000162630	0.129396516364515	absent
ENSG00000162631	0.000569535582996933	present
ENSG00000162636	9.42168144239197e-05	present
ENSG00000162639	0.00265080330168794	present
ENSG00000162641	0.0204229038828544	present
ENSG00000162642	1.21625566984658e-06	present
ENSG00000162643	0.0174286374095889	present
ENSG00000162645	6.22380798334296e-12	present
ENSG00000162650	0.0215811039975292	present
ENSG00000162654	3.27700151042663e-08	present
ENSG00000162664	4.69427228903598e-06	present
ENSG00000162669	0.315391886582177	absent
ENSG00000162670	0.0608264155155161	absent
ENSG00000162676	0.000345592583380925	present
ENSG00000162685	1	absent
ENSG00000162687	0.000918295653657583	present
ENSG00000162688	0.000414690711855634	present
ENSG00000162692	0.000451179583812826	present
ENSG00000162694	4.31267476344091e-05	present
ENSG00000162695	8.5949028019019e-06	present
ENSG00000162699	1	absent
ENSG00000162702	0.000157458556219528	present
ENSG00000162704	1.20796827183902e-13	present
ENSG00000162706	0.000143315813105638	present
ENSG00000162711	5.76648896748571e-05	present
ENSG00000162714	1.38042838867985e-05	present
ENSG00000162722	0.00823913840784163	present
ENSG00000162723	0.70478578368414	absent
ENSG00000162727	1	absent
ENSG00000162728	1	absent
ENSG00000162729	6.2073737385219e-07	present
ENSG00000162733	2.63968095810299e-07	present
ENSG00000162734	3.04850274306922e-13	present
ENSG00000162735	2.67365461586215e-08	present
ENSG00000162736	1.94076067596185e-09	present
ENSG00000162738	3.6843815281725e-05	present
ENSG00000162739	0.00035194603131737	present
ENSG00000162745	9.01021699903422e-07	present
ENSG00000162746	0.272585837014881	absent
ENSG00000162747	4.01241751810518e-05	present
ENSG00000162753	0.645330114702829	absent
ENSG00000162755	0.00181762953046207	present
ENSG00000162757	0.0591057645661709	absent
ENSG00000162761	0.729618777620575	absent
ENSG00000162763	1	absent
ENSG00000162769	0.000689041739703108	present
ENSG00000162771	1	absent
ENSG00000162772	3.76842036516661e-12	present
ENSG00000162775	9.2601106390499e-05	present
ENSG00000162777	1.53317457612766e-08	present
ENSG00000162779	0.438003578246379	absent
ENSG00000162782	1	absent
ENSG00000162783	6.9522776912049e-06	present
ENSG00000162804	1.20543384831024e-05	present
ENSG00000162813	1.8523793286484e-05	present
ENSG00000162814	0.0515142730986221	absent
ENSG00000162817	2.310570106506e-08	present
ENSG00000162819	3.91025783712899e-07	present
ENSG00000162825	0.233487488420333	absent
ENSG00000162836	6.96396134365512e-05	present
ENSG00000162840	1	absent
ENSG00000162843	0.687291240127298	absent
ENSG00000162849	0.225808157253994	absent
ENSG00000162851	0.000371361324466147	present
ENSG00000162852	2.83901293556657e-06	present
ENSG00000162869	8.58557098231231e-07	present
ENSG00000162873	0.276920892907599	absent
ENSG00000162877	0.389744939389529	absent
ENSG00000162878	8.57076047646054e-08	present
ENSG00000162881	0.0484976688990443	present
ENSG00000162882	5.53406455313231e-05	present
ENSG00000162885	2.24417307035227e-05	present
ENSG00000162888	0.405190106237331	absent
ENSG00000162889	9.95325073736628e-11	present
ENSG00000162891	0.829510536881317	absent
ENSG00000162892	0.0681409100090036	absent
ENSG00000162894	5.98789995105679e-06	present
ENSG00000162896	7.6447217933947e-06	present
ENSG00000162897	0.582004686415727	absent
ENSG00000162909	1.83212511716635e-12	present
ENSG00000162910	6.90083460799179e-09	present
ENSG00000162913	0.00899214742989349	present
ENSG00000162923	6.35588315397346e-10	present
ENSG00000162924	8.91788300498943e-05	present
ENSG00000162927	0.000100290732280235	present
ENSG00000162928	3.16559714740628e-06	present
ENSG00000162929	5.12895777803344e-05	present
ENSG00000162931	0.0424230939786529	present
ENSG00000162944	0.00036243472245334	present
ENSG00000162946	0.00648932063033118	present
ENSG00000162947	1	absent
ENSG00000162949	0.000408153750428637	present
ENSG00000162951	0.385453882861848	absent
ENSG00000162959	4.05661096602097e-07	present
ENSG00000162961	3.76339165584257e-10	present
ENSG00000162971	0.00127709197770856	present
ENSG00000162972	2.53926501079101e-05	present
ENSG00000162975	0.39512962670021	absent
ENSG00000162976	1.31827950453242e-07	present
ENSG00000162980	2.27961786844269e-07	present
ENSG00000162981	6.36283215950719e-05	present
ENSG00000162989	0.337999172135954	absent
ENSG00000162992	0.268395315010521	absent
ENSG00000162994	0.000671125718461291	present
ENSG00000162997	1	absent
ENSG00000162998	1.19283125148851e-05	present
ENSG00000162999	0.0192119454078488	present
ENSG00000163001	3.4758019440961e-09	present
ENSG00000163002	0.000245194350630568	present
ENSG00000163006	0.00840061204282708	present
ENSG00000163012	1	absent
ENSG00000163013	0.0842751354130908	absent
ENSG00000163016	1	absent
ENSG00000163017	2.71898066546211e-12	present
ENSG00000163026	0.0218105580955755	present
ENSG00000163029	0.000283739046624143	present
ENSG00000163032	0.0014846877450127	present
ENSG00000163040	0.000371240509005446	present
ENSG00000163041	1.59241980891729e-17	present
ENSG00000163046	0.725373207986567	absent
ENSG00000163050	1.92477520898409e-06	present
ENSG00000163053	0.00380022343963637	present
ENSG00000163060	0.0486138919272193	present
ENSG00000163064	1	absent
ENSG00000163069	6.30186353917872e-08	present
ENSG00000163071	0.000682016595645291	present
ENSG00000163072	7.67524787853891e-10	present
ENSG00000163075	0.00241962989966612	present
ENSG00000163081	1	absent
ENSG00000163082	0.0139906761261806	present
ENSG00000163083	0.000147854798175114	present
ENSG00000163092	0.324148274053619	absent
ENSG00000163093	0.000243831342469742	present
ENSG00000163098	1	absent
ENSG00000163104	0.000272748220953554	present
ENSG00000163106	0.000148037201496062	present
ENSG00000163110	2.48678327986506e-09	present
ENSG00000163114	1	absent
ENSG00000163116	0.492049306676492	absent
ENSG00000163121	0.092793690633626	absent
ENSG00000163125	3.00297321640768e-05	present
ENSG00000163126	0.00647319817185765	present
ENSG00000163131	6.40120825493915e-13	present
ENSG00000163132	0.0076189337628741	present
ENSG00000163138	4.11814060593335e-05	present
ENSG00000163141	0.00449341797294598	present
ENSG00000163145	2.28618199276945e-05	present
ENSG00000163154	0.000261156612329939	present
ENSG00000163155	0.00100343907259987	present
ENSG00000163156	1.01440505409846e-07	present
ENSG00000163157	0.0401612977877817	present
ENSG00000163159	1.30795038147847e-07	present
ENSG00000163161	2.23996449996757e-05	present
ENSG00000163162	7.38189604321307e-11	present
ENSG00000163166	2.68649202642106e-07	present
ENSG00000163170	2.53997212787725e-06	present
ENSG00000163171	7.23055847904282e-09	present
ENSG00000163191	6.53867220068194e-18	present
ENSG00000163202	1	absent
ENSG00000163206	1	absent
ENSG00000163207	0.728215370956703	absent
ENSG00000163209	0.491048547554834	absent
ENSG00000163214	5.96839022869655e-05	present
ENSG00000163216	0.452975450824572	absent
ENSG00000163217	0.756667526675985	absent
ENSG00000163218	0.619689549721562	absent
ENSG00000163219	5.76040562971306e-08	present
ENSG00000163220	1.03800807151544e-20	present
ENSG00000163221	1.35778531500721e-09	present
ENSG00000163235	0.00907286800099821	present
ENSG00000163239	0.000264988590338451	present
ENSG00000163249	1.4152491847125e-05	present
ENSG00000163251	0.000514959783011933	present
ENSG00000163254	1	absent
ENSG00000163257	8.62382935881359e-07	present
ENSG00000163263	0.0887770778173167	absent
ENSG00000163273	1	absent
ENSG00000163281	1.06310654217713e-05	present
ENSG00000163283	0.0158567721600853	present
ENSG00000163285	0.785729740517148	absent
ENSG00000163286	0.421294283602081	absent
ENSG00000163288	1	absent
ENSG00000163291	5.99491155058912e-05	present
ENSG00000163293	0.222102028877047	absent
ENSG00000163295	1	absent
ENSG00000163297	3.5632186940018e-08	present
ENSG00000163312	0.000198188977261049	present
ENSG00000163319	1.32848342860722e-07	present
ENSG00000163320	6.47124367177593e-09	present
ENSG00000163322	5.71833393213409e-05	present
ENSG00000163328	0.000510903366177455	present
ENSG00000163331	0.315058580785561	absent
ENSG00000163344	6.52464103349499e-08	present
ENSG00000163346	2.30974757263328e-10	present
ENSG00000163347	7.62666887781052e-05	present
ENSG00000163348	1.61869895941908e-06	present
ENSG00000163349	5.71818877155947e-08	present
ENSG00000163352	1	absent
ENSG00000163354	0.00815991830304989	present
ENSG00000163357	1	absent
ENSG00000163359	9.77476163414279e-13	present
ENSG00000163362	0.00455020820586329	present
ENSG00000163364	0.0800015863424486	absent
ENSG00000163374	8.84223806293584e-10	present
ENSG00000163376	0.0823751487616382	absent
ENSG00000163377	0.18506542717036	absent
ENSG00000163378	1.07072298942155e-08	present
ENSG00000163380	0.0570077630865449	absent
ENSG00000163382	1.81313786554988e-08	present
ENSG00000163389	0.000107004445521354	present
ENSG00000163393	0.00211491149925366	present
ENSG00000163394	1	absent
ENSG00000163395	0.254223808483025	absent
ENSG00000163399	4.54920602422927e-15	present
ENSG00000163406	1.1622329286672e-05	present
ENSG00000163412	2.39086289081666e-07	present
ENSG00000163421	0.000382063017959951	present
ENSG00000163424	1	absent
ENSG00000163428	4.83740509373634e-05	present
ENSG00000163430	4.31307765599713e-14	present
ENSG00000163431	1.85176594663639e-09	present
ENSG00000163435	3.5948055374439e-07	present
ENSG00000163440	1	absent
ENSG00000163444	4.71457426809665e-09	present
ENSG00000163449	0.293056582732824	absent
ENSG00000163453	1.20384389925786e-18	present
ENSG00000163462	0.0955861873383123	absent
ENSG00000163463	7.53929785449096e-13	present
ENSG00000163464	0.000166987569509912	present
ENSG00000163466	4.36103395700426e-15	present
ENSG00000163467	0.214272311100706	absent
ENSG00000163468	9.69985434739283e-11	present
ENSG00000163472	0.00153585516844137	present
ENSG00000163479	2.97427784307368e-14	present
ENSG00000163481	6.64074817149951e-06	present
ENSG00000163482	6.74526363461431e-06	present
ENSG00000163485	0.0729422539821128	absent
ENSG00000163491	0.0517168802958654	absent
ENSG00000163492	0.203645090906004	absent
ENSG00000163497	0.764741953790902	absent
ENSG00000163499	0.247248837101576	absent
ENSG00000163501	0.156567148621639	absent
ENSG00000163507	0.0474378483279569	present
ENSG00000163508	0.0182739588202315	present
ENSG00000163510	9.00656588223353e-06	present
ENSG00000163512	6.31625571811249e-09	present
ENSG00000163513	5.77000017356921e-13	present
ENSG00000163515	1	absent
ENSG00000163516	5.1545678830082e-07	present
ENSG00000163517	8.37219644868904e-06	present
ENSG00000163518	1	absent
ENSG00000163519	0.00636648705110557	present
ENSG00000163520	1.98584450970079e-09	present
ENSG00000163521	1.1583584465851e-05	present
ENSG00000163527	4.24042952430673e-10	present
ENSG00000163528	5.98094993942232e-05	present
ENSG00000163530	1	absent
ENSG00000163531	6.12323524151272e-05	present
ENSG00000163534	0.0133074369413182	present
ENSG00000163535	0.0270646802975896	present
ENSG00000163536	0.000114595017340463	present
ENSG00000163539	7.70853633028371e-07	present
ENSG00000163541	3.11497259062375e-09	present
ENSG00000163545	0.000224049062486549	present
ENSG00000163554	0.54989035048599	absent
ENSG00000163558	1.46159215838759e-07	present
ENSG00000163563	1.11035823901842e-08	present
ENSG00000163564	0.000278034813370927	present
ENSG00000163565	1.93293697175049e-12	present
ENSG00000163568	0.00657789214396454	present
ENSG00000163576	0.00437056463790059	present
ENSG00000163577	0.00101157265112319	present
ENSG00000163581	1	absent
ENSG00000163584	1.74067104245067e-09	present
ENSG00000163586	0.122846296240704	absent
ENSG00000163590	0.000695122612494941	present
ENSG00000163596	0.00123562235372513	present
ENSG00000163597	2.18517050480571e-10	present
ENSG00000163599	0.00502136168540816	present
ENSG00000163600	0.0387763904354321	present
ENSG00000163602	7.66096212740767e-08	present
ENSG00000163605	7.90412044905694e-08	present
ENSG00000163606	0.0305712012725388	present
ENSG00000163607	4.32061278721737e-05	present
ENSG00000163608	6.32699787679151e-07	present
ENSG00000163611	0.000558703314455766	present
ENSG00000163612	1	absent
ENSG00000163617	0.00027735511358222	present
ENSG00000163618	0.0358009819499754	present
ENSG00000163623	0.310193737815996	absent
ENSG00000163624	0.00441237139927143	present
ENSG00000163625	7.16916062291245e-06	present
ENSG00000163626	8.21691431211029e-05	present
ENSG00000163629	3.96788880800494e-05	present
ENSG00000163630	0.454875720197938	absent
ENSG00000163631	0.00827495476346174	present
ENSG00000163632	0.296548514598505	absent
ENSG00000163633	0.0487458883813749	present
ENSG00000163634	1.1737776943868e-09	present
ENSG00000163635	9.47173383908283e-06	present
ENSG00000163636	2.71964062725626e-09	present
ENSG00000163637	2.45488653505603e-06	present
ENSG00000163638	9.65597938531347e-08	present
ENSG00000163644	3.56582479407147e-06	present
ENSG00000163645	1	absent
ENSG00000163646	0.749970298099269	absent
ENSG00000163655	5.45893791632412e-08	present
ENSG00000163659	1.47463335844713e-07	present
ENSG00000163660	2.15612886823202e-12	present
ENSG00000163661	8.51275343851742e-05	present
ENSG00000163666	0.0803723254389765	absent
ENSG00000163673	0.689681905345616	absent
ENSG00000163681	2.25561347524403e-08	present
ENSG00000163682	1.87201965293256e-10	present
ENSG00000163683	2.97625979679577e-08	present
ENSG00000163684	0.000857877037363253	present
ENSG00000163686	0.000112926158184262	present
ENSG00000163687	7.3558836474252e-07	present
ENSG00000163689	0.0937319329790278	absent
ENSG00000163694	8.18972887544954e-06	present
ENSG00000163697	2.25070941666937e-07	present
ENSG00000163701	0.000158098796333571	present
ENSG00000163702	3.38313139317188e-06	present
ENSG00000163703	2.12942460627453e-07	present
ENSG00000163704	0.00931517621172601	present
ENSG00000163705	1	absent
ENSG00000163710	4.68799074416937e-05	present
ENSG00000163714	1.88144042165205e-07	present
ENSG00000163719	2.31632978376463e-06	present
ENSG00000163728	1.35968318197118e-05	present
ENSG00000163734	0.000141154265632135	present
ENSG00000163735	0.0254084504380754	present
ENSG00000163736	0.000497936756254742	present
ENSG00000163737	0.000529680653261406	present
ENSG00000163738	0.000116071814840633	present
ENSG00000163739	1.51332911369268e-05	present
ENSG00000163743	2.38392923753067e-07	present
ENSG00000163746	0.249004719335112	absent
ENSG00000163749	0.0462240376844274	present
ENSG00000163751	2.75572848059301e-09	present
ENSG00000163754	3.27550301134046e-09	present
ENSG00000163755	7.97915759582729e-06	present
ENSG00000163762	7.61810316276606e-05	present
ENSG00000163781	4.06228929467421e-06	present
ENSG00000163785	1.5342429879172e-08	present
ENSG00000163788	1.16526675634165e-10	present
ENSG00000163792	0.570563534045613	absent
ENSG00000163793	1	absent
ENSG00000163794	0.0276518400840453	present
ENSG00000163795	1.31206208700364e-05	present
ENSG00000163798	8.54656767517342e-06	present
ENSG00000163803	0.00205077821092409	present
ENSG00000163806	0.0724349351796364	absent
ENSG00000163807	1.39081615398465e-06	present
ENSG00000163808	0.0514315978732652	absent
ENSG00000163810	0.557174568138029	absent
ENSG00000163811	1.53718132067363e-06	present
ENSG00000163812	2.21541238727345e-08	present
ENSG00000163814	0.0032254848217401	present
ENSG00000163815	1.57568463660884e-12	present
ENSG00000163817	0.178115313379262	absent
ENSG00000163818	5.13564012502377e-06	present
ENSG00000163820	3.33507349974018e-07	present
ENSG00000163823	3.3204758862553e-05	present
ENSG00000163825	1	absent
ENSG00000163827	0.037082722829874	present
ENSG00000163832	4.44869929447152e-05	present
ENSG00000163833	1	absent
ENSG00000163840	4.05748192893592e-07	present
ENSG00000163848	3.15181291081512e-05	present
ENSG00000163864	0.000435766996333426	present
ENSG00000163866	4.71311380278168e-08	present
ENSG00000163867	3.12877765401099e-05	present
ENSG00000163870	2.41201565046647e-07	present
ENSG00000163872	7.75137033797629e-06	present
ENSG00000163873	0.513299562027592	absent
ENSG00000163874	2.63569082766061e-06	present
ENSG00000163875	1.99006764222064e-09	present
ENSG00000163877	0.000442135984039802	present
ENSG00000163879	5.48518651006365e-07	present
ENSG00000163882	2.06927278540072e-09	present
ENSG00000163884	0.000252512155260812	present
